	set1_id	set1_country	set1_city	set2_id	set2_country	set2_city	set1_orgname_with_city	set2_orgname_with_city	set1_tokens	set2_tokens	similarity	id_match
680	60216991	Egypt	Cairo	60002575	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
681	60216991	Egypt	Cairo	60273705	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
682	60216991	Egypt	Cairo	60274955	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
683	60216991	Egypt	Cairo	60274264	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
684	60216991	Egypt	Cairo	60273331	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
685	60216991	Egypt	Cairo	60273602	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
686	60216991	Egypt	Cairo	60278283	Egypt	Cairo	Faculty of Engineering, Cairo	Faculty of Engineering, Cairo	faculty|engineering|cairo	faculty|engineering|cairo	1.0	False
687	60217062	Egypt	Cairo	60274976	Egypt	Cairo	Faculty of Agriculture, Cairo	Faculty of Agriculture, Cairo	faculty|agriculture|cairo	faculty|agriculture|cairo	1.0	False
688	60212030	Chile	Santiago	60009418	Chile	Santiago	Facultad de Medicina, Santiago	Facultad de Medicina, Santiago	facultad|de|medicina|santiago	facultad|de|medicina|santiago	1.0	False
689	60217117	Egypt	Cairo	60274268	Egypt	Cairo	Faculty of Nursing, Cairo	Faculty of Nursing, Cairo	faculty|nursing|cairo	faculty|nursing|cairo	1.0	False
690	60217117	Egypt	Cairo	60275990	Egypt	Cairo	Faculty of Nursing, Cairo	Faculty of Nursing, Cairo	faculty|nursing|cairo	faculty|nursing|cairo	1.0	False
691	60239575	Greece	Athens	60104215	Greece	Athens	Institute of Communication and Computer Systems, Athens	Institute of Communication and Computer Systems, Athens	institute|communication|computer|systems|athens	institute|communication|computer|systems|athens	1.0	False
692	60234358	Israel	Ramat Gan	60106789	Israel	Ramat Gan	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	bar|ilan|s|institute|nanotechnology|advanced|materials|ramat|gan	bar|ilan|s|institute|nanotechnology|advanced|materials|ramat|gan	1.0	False
693	60211547	South Korea	Seoul	60211700	South Korea	Seoul	Graduate School of Business Administration, Seoul	Graduate School of Business Administration, Seoul	graduate|school|business|administration|seoul	graduate|school|business|administration|seoul	1.0	False
694	60211547	South Korea	Seoul	60120844	South Korea	Seoul	Graduate School of Business, Seoul	Graduate School of Business, Seoul	graduate|school|business|seoul	graduate|school|business|seoul	1.0	False
695	60211700	South Korea	Seoul	60211547	South Korea	Seoul	Graduate School of Business Administration, Seoul	Graduate School of Business Administration, Seoul	graduate|school|business|administration|seoul	graduate|school|business|administration|seoul	1.0	False
696	60225433	Uzbekistan	Fergana	60071652	Uzbekistan	Fergana	Fergana Polytechnic Institute, Fergana	Fergana Polytechnic Institute, Fergana	fergana|polytechnic|institute|fergana	fergana|polytechnic|institute|fergana	1.0	False
697	60224279	Iran	Tehran	60112243	Iran	Tehran	Neuroscience Research Center, Tehran	Neuroscience Research Center, Tehran	neuroscience|research|center|tehran	neuroscience|research|center|tehran	1.0	False
698	60216192	Ireland	Dublin	60019559	Ireland	Dublin	School of Medicine, Dublin	School of Medicine, Dublin	school|medicine|dublin	school|medicine|dublin	1.0	False
699	60224281	Iran	Tehran	60171622	Iran	Tehran	School of Persian Medicine, Tehran	School of Persian Medicine, Tehran	school|persian|medicine|tehran	school|persian|medicine|tehran	1.0	False
700	60212030	Chile	Santiago	60088718	Chile	Santiago	School of Medicine, Santiago	School of Medicine, Santiago	school|medicine|santiago	school|medicine|santiago	1.0	False
701	60113552	China	Chengdu	60319317	China	Chengdu	Hitgen Ltd, Chengdu	HitGen Inc., Chengdu	hitgen|chengdu	hitgen|chengdu	1.0	False
702	60101614	Canada	Nanaimo	60003277	Canada	Nanaimo	Malaspina University-College, Nanaimo	Malaspina University College, Nanaimo	malaspina|university|college|nanaimo	malaspina|university|college|nanaimo	1.0	False
703	60111610	United States	Hershey	60101686	United States	Hershey	Penn State Hershey Cancer Institute, Hershey	Penn State Cancer Institute, Hershey	penn|state|hershey|cancer|institute|hershey	penn|state|cancer|institute|hershey	1.0	False
704	60101686	United States	Hershey	60111610	United States	Hershey	Penn State Cancer Institute, Hershey	Penn State Hershey Cancer Institute, Hershey	penn|state|cancer|institute|hershey	penn|state|hershey|cancer|institute|hershey	1.0	False
705	60107462	Japan	Tokyo	60002784	Japan	Tokyo	Sophia Co.,Ltd., Tokyo	Sophia, Tokyo	sophia|tokyo	sophia|tokyo	1.0	False
706	60111257	Sweden	Stockholm	60030300	Sweden	Stockholm	Sophiahemmet Queen Sophia Hospital Sweden, Stockholm	Sophiahemmet Queen Sophia Hospital Sweden, Stockholm	sophiahemmet|queen|sophia|hospital|sweden|stockholm	sophiahemmet|queen|sophia|hospital|sweden|stockholm	1.0	False
707	60106597	Sweden	Sundsvall	60022958	Sweden	Sundsvall	Mid Sweden University, Sundsvall, Sundsvall	Mid Sweden University, Sundsvall	mid|sweden|university|sundsvall|sundsvall	mid|sweden|university|sundsvall	1.0	False
708	60112729	United States	San Francisco	60313578	United States	San Francisco	Chan Zuckerberg Biohub, San Francisco	Chan Zuckerberg Biohub San Francisco, San Francisco	chan|zuckerberg|biohub|san|francisco	chan|zuckerberg|biohub|san|francisco|san|francisco	1.0	False
709	60104215	Greece	Athens	60239575	Greece	Athens	Institute of Communication and Computer Systems, Athens	Institute of Communication and Computer Systems, Athens	institute|communication|computer|systems|athens	institute|communication|computer|systems|athens	1.0	False
710	60107722	Armenia	Yerevan	60107723	Armenia	Yerevan	Institute of Zoology of the Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	Institute of Hydroecology and Ichthyology of Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	institute|zoology|scientific|center|zoology|hydroecology|national|academy|sciences|republic|armenia|yerevan	institute|hydroecology|ichthyology|scientific|center|zoology|hydroecology|national|academy|sciences|republic|armenia|yerevan	0.9574271077563381	False
711	60107723	Armenia	Yerevan	60107722	Armenia	Yerevan	Institute of Hydroecology and Ichthyology of Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	Institute of Zoology of the Scientific Center of Zoology and Hydroecology of the National Academy of Sciences of the Republic of Armenia, Yerevan	institute|hydroecology|ichthyology|scientific|center|zoology|hydroecology|national|academy|sciences|republic|armenia|yerevan	institute|zoology|scientific|center|zoology|hydroecology|national|academy|sciences|republic|armenia|yerevan	0.9574271077563381	False
712	60105800	United States	Sunnyvale	60299544	United States	Sunnyvale	Intuitive Surgical, Sunnyvale	Intuitive Surgical, Inc., Sunnyvale	intuitive|surgical|sunnyvale	intuitive|surgical|sunnyvale	1.0	False
713	60105237	India	Chennai	60111563	India	Chennai	Vels University, Chennai	Vels University, Chennai	vels|university|chennai	vels|university|chennai	1.0	False
714	60113709	Austria	Bari	60021778	Italy	Bari	Istituto di Genetica Vegetale, Bari, Bari	Istituto Di Genetica Vegetale, Bari, Bari	istituto|di|genetica|vegetale|bari|bari	istituto|di|genetica|vegetale|bari|bari	1.0	False
715	60111563	India	Chennai	60105237	India	Chennai	Vels University, Chennai	Vels University, Chennai	vels|university|chennai	vels|university|chennai	1.0	False
716	60112111	United States	Research Triangle Park	60319177	United States	Research Triangle Park	AgBiome, Inc., Research Triangle Park	AgBiome, Inc, Research Triangle Park	agbiome|research|triangle|park	agbiome|research|triangle|park	1.0	False
717	60106789	Israel	Ramat Gan	60234358	Israel	Ramat Gan	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	Bar Ilan's Institute for Nanotechnology and Advanced Materials, Ramat Gan	bar|ilan|s|institute|nanotechnology|advanced|materials|ramat|gan	bar|ilan|s|institute|nanotechnology|advanced|materials|ramat|gan	1.0	False
718	60109552	Italy	Lecce	60105809	Italy	Lecce	CNR-Nanotec, Lecce, Lecce	CNR-Nanotec, Lecce	cnr|nanotec|lecce|lecce	cnr|nanotec|lecce	1.0	False
719	60105809	Italy	Lecce	60109552	Italy	Lecce	CNR-Nanotec, Lecce	CNR-Nanotec, Lecce, Lecce	cnr|nanotec|lecce	cnr|nanotec|lecce|lecce	1.0	False
720	60109328	Iran	Tehran	60112585	Iran	Tehran	Endocrine Research Center, Tehran	Endocrine Research Center, Tehran	endocrine|research|center|tehran	endocrine|research|center|tehran	1.0	False
721	60112585	Iran	Tehran	60109328	Iran	Tehran	Endocrine Research Center, Tehran	Endocrine Research Center, Tehran	endocrine|research|center|tehran	endocrine|research|center|tehran	1.0	False
722	60106223	France	Chatillon	60073346	France	Chatillon	Microstructure Study Laboratory, Chatillon	Microstructure Study Laboratory, Chatillon	microstructure|study|laboratory|chatillon	microstructure|study|laboratory|chatillon	1.0	False
723	60112357	United States	New York	60318509	United States	New York	L3 Technologies, Inc., New York	L3 Technologies, New York	l3|technologies|new|york	l3|technologies|new|york	1.0	False
724	60111807	Germany	Bremen	60001499	Germany	Bremen	Hochschule für Künste, Bremen	Hochschule für Künste Bremen, Bremen	hochschule|f|r|k|nste|bremen	hochschule|f|r|k|nste|bremen|bremen	1.0	False
725	60107967	South Korea	Seongnam	60293793	South Korea	Seongnam	SK Chemicals, Seongnam	SK Chemicals Co., Ltd., Seongnam	sk|chemicals|seongnam	sk|chemicals|seongnam	1.0	False
726	60107918	South Korea	Icheon	60068701	South Korea	Icheon	SK Hynix Inc., Icheon	SK Hynix Inc, Icheon	sk|hynix|icheon	sk|hynix|icheon	1.0	False
727	60114282	United States	Mountain View	60298995	United States	Mountain View	Edison Pharmaceuticals, Inc., Mountain View	Edison Pharmaceuticals Inc., Mountain View	edison|pharmaceuticals|mountain|view	edison|pharmaceuticals|mountain|view	1.0	False
728	60112336	India	Bhopal	60112414	India	Bhopal	People's University, Bhopal, Bhopal	People‘s University, Bhopal	people|s|university|bhopal|bhopal	people|s|university|bhopal	1.0	False
729	60112414	India	Bhopal	60112336	India	Bhopal	People‘s University, Bhopal	People's University, Bhopal, Bhopal	people|s|university|bhopal	people|s|university|bhopal|bhopal	1.0	False
730	60112243	Iran	Tehran	60224279	Iran	Tehran	Neuroscience Research Center, Tehran	Neuroscience Research Center, Tehran	neuroscience|research|center|tehran	neuroscience|research|center|tehran	1.0	False
731	60107509	India	Surampalem	60259129	India	Surampalem	Aditya Pharmacy College, Surampalem, Surampalem	Aditya College of Pharmacy, Surampalem	aditya|pharmacy|college|surampalem|surampalem	aditya|college|pharmacy|surampalem	1.0	False
732	60107509	India	Surampalem	60259129	India	Surampalem	Aditya Pharmacy College, Surampalem, Surampalem	Aditya College of Pharmacy, Surampalem, Surampalem	aditya|pharmacy|college|surampalem|surampalem	aditya|college|pharmacy|surampalem|surampalem	1.0	False
733	60104563	Spain	Madrid	60271968	Spain	Madrid	Center for Biomedical Research in Network-Physiopathology of Obesity and Nutrition, Madrid	Center for Biomedical Research in Network-Physiopathology of Obesity and Nutrition, Madrid	center|biomedical|research|network|physiopathology|obesity|nutrition|madrid	center|biomedical|research|network|physiopathology|obesity|nutrition|madrid	1.0	False
734	60104563	Spain	Madrid	60271968	Spain	Madrid	Centro de Investigación Biomédica en Red-Fisiopatología de la Obesidad y Nutrición, Madrid	Centro de Investigación Biomédica en Red-Fisiopatología de la Obesidad y la Nutrición, Madrid	centro|de|investigaci|n|biom|dica|en|red|fisiopatolog|de|la|obesidad|y|nutrici|n|madrid	centro|de|investigaci|n|biom|dica|en|red|fisiopatolog|de|la|obesidad|y|la|nutrici|n|madrid	1.0	False
735	60104742	Not Define (xd)		60013047	Not Define (xd)		Department of Computer Engineering and Information Science, 	Department of Computer Science and Information Engineering, 	department|computer|engineering|information|science	department|computer|science|information|engineering	1.0	False
736	60104743	Not Define (xd)		60033206	Not Define (xd)		Department of Electrical and Computer Engineering, 	Department of Electrical & Computer Engineering, 	department|electrical|computer|engineering	department|electrical|computer|engineering	1.0	False
737	60113424	China	Shanghai	60308926	China	Shanghai	AECC Commercial Aircraft Engine Co., Ltd, Shanghai	AECC Commercial Aircraft Engine Co., Ltd., Shanghai	aecc|commercial|aircraft|engine|shanghai	aecc|commercial|aircraft|engine|shanghai	1.0	False
738	60107322	Japan	Kariya	60340177	Japan	Kariya	Toyoda Automatic Loom Works, Ltd., Kariya	Toyoda Automatic Loom Works, Ltd., Kariya	toyoda|automatic|loom|works|kariya	toyoda|automatic|loom|works|kariya	1.0	False
739	60076426	India	Pune	60288449	India	Pune	College of Engineering, Pune	College of Engineering, Pune, Pune	college|engineering|pune	college|engineering|pune|pune	1.0	False
740	60033353	United Kingdom	Derby	60172936	United Kingdom	Derby	Derbyshire Healthcare NHS Foundation Trust, Derby	Derbyshire Healthcare and NHS Foundation Trust, Derby	derbyshire|healthcare|nhs|foundation|trust|derby	derbyshire|healthcare|nhs|foundation|trust|derby	1.0	False
741	60070603	Pakistan	Islamabad	60279516	Pakistan	Islamabad	National University of Computer and Emerging Sciences Islamabad, Islamabad	National University of Computer and Emerging Sciences, Islamabad	national|university|computer|emerging|sciences|islamabad|islamabad	national|university|computer|emerging|sciences|islamabad	1.0	False
742	60032544	Japan	Tokyo	60023832	Japan	Tokyo	National Hospital Tokyo Medical Center, Tokyo	National Hospital Medical Center, Tokyo	national|hospital|tokyo|medical|center|tokyo	national|hospital|medical|center|tokyo	1.0	False
743	60054312	Colombia	Bogota	60199406	Colombia	Bogota	Facultad de Medicina, Bogota	Facultad de Medicina, Bogota	facultad|de|medicina|bogota	facultad|de|medicina|bogota	1.0	False
744	60054312	Colombia	Bogota	60199406	Colombia	Bogota	Faculty of Medicine, Bogota	Faculty of Medicine, Bogota	faculty|medicine|bogota	faculty|medicine|bogota	1.0	False
745	60072364	Germany	Uberlingen	60303885	Germany	Uberlingen	Bodenseewerk Perkin-Elmer GmbH, Uberlingen	Bodenseewerk Perkin-Elmer Gmbh, Uberlingen	bodenseewerk|perkin|elmer|gmbh|uberlingen	bodenseewerk|perkin|elmer|gmbh|uberlingen	1.0	False
746	60033183	United States	Stamford	60300590	United States	Stamford	Philip Morris International, Stamford	Philip Morris International Inc., Stamford	philip|morris|international|stamford	philip|morris|international|stamford	1.0	False
747	60074310	United Arab Emirates	Abu Dhabi	60288001	United Arab Emirates	Abu Dhabi	Higher Colleges of Technology Abu Dhabi, Abu Dhabi	Higher Colleges of Technology, Abu Dhabi	higher|colleges|technology|abu|dhabi|abu|dhabi	higher|colleges|technology|abu|dhabi	1.0	False
748	60079364	United States	Houston	60315237	United States	Houston	Waste Management, Inc., Houston	Waste Management, Houston	waste|management|houston	waste|management|houston	1.0	False
749	60073625	China	Shanghai	60134947	China	Shanghai	Institute of Fine Chemicals, Shanghai	Institute of Fine Chemicals, Shanghai	institute|fine|chemicals|shanghai	institute|fine|chemicals|shanghai	1.0	False
750	60068653	Spain	Madrid	60028902	Spain	Madrid	Instituto de Plasticos y Caucho, Madrid	Instituto de Plasticos y Caucho, Madrid	instituto|de|plasticos|y|caucho|madrid	instituto|de|plasticos|y|caucho|madrid	1.0	False
